x,t=9.00e+03s,t=2.16e+04s,t=8.28e+04s,t=1.09e+05s,t=1.72e+05s,t=2.44e+05s,t=3.60e+05s
4.801603206412825787e-05,-2.264328159967581673e-76,-7.826117277398658741e-66,8.534051380735176976e-31,1.640248607948008338e-12,2.375231833175459766e+13,1.403669435239833600e+19,9.160111188778162176e+18
4.960921843687375143e-05,-2.236990914018266725e-76,-7.627167996734045620e-66,8.864429738628780866e-31,1.622673478482361896e-12,2.357467248784037109e+13,1.400768168625347994e+19,9.141269463605246976e+18
5.120240480961923821e-05,-2.209959171428051662e-76,-7.433276246205052954e-66,9.186859364643367982e-31,1.605284760707269517e-12,2.339835474291667188e+13,1.397866479936391373e+19,9.122424877863534592e+18
5.279559118236473177e-05,-2.183229701919938031e-76,-7.244313457303521171e-66,9.501469967510993804e-31,1.588080494880727944e-12,2.322335509769600000e+13,1.394964370193957888e+19,9.103577437353830400e+18
5.438877755511021856e-05,-2.156799307950882572e-76,-7.060154329887686723e-66,9.808389430973275355e-31,1.571058741696018303e-12,2.304966362821186328e+13,1.392061840419314893e+19,9.084727147882468352e+18
5.598196392785571211e-05,-2.130664824391994016e-76,-6.880676749096339062e-66,1.010774383739972155e-30,1.554217582070161727e-12,2.287727048524250781e+13,1.389158891632526541e+19,9.065874015257014272e+18
5.757515030060120567e-05,-2.104823118211762477e-76,-6.705761704375160743e-66,1.039965749111704049e-30,1.537555116934521695e-12,2.270616589374278906e+13,1.386255524853194957e+19,9.047018045282454528e+18
5.916833667334669245e-05,-2.079271088162263758e-76,-6.535293210561532879e-66,1.068425294145286911e-30,1.521069467027582769e-12,2.253634015227954297e+13,1.383351741100883763e+19,9.028159243775271936e+18
6.076152304609218601e-05,-2.054005664468341321e-76,-6.369158230975381704e-66,1.096165100549705892e-30,1.504758772689846756e-12,2.236778363246303906e+13,1.380447541394126848e+19,9.009297616545527808e+18
6.235470941883767279e-05,-2.029023808519733413e-76,-6.207246602465223341e-66,1.123197079058417334e-30,1.488621193660839032e-12,2.220048677841679688e+13,1.377542926751062835e+19,8.990433169407104000e+18
6.394789579158316635e-05,-2.004322512566111894e-76,-6.049450962359629667e-66,1.149532971650010621e-30,1.472654908878211901e-12,2.203444010621630859e+13,1.374637898189229056e+19,8.971565908179008512e+18
6.554108216432865991e-05,-1.979898799415005165e-76,-5.895666677275612745e-66,1.175184353741637365e-30,1.456858116278901357e-12,2.186963420333371875e+13,1.371732456725676032e+19,8.952695838678599680e+18
6.713426853707415347e-05,-1.955749722132585536e-76,-5.745791773736846351e-66,1.200162636355500288e-30,1.441229032602336051e-12,2.170605972810270703e+13,1.368826603376862208e+19,8.933822966726283264e+18
6.872745490981963348e-05,-1.931872363747291925e-76,-5.599726870555637283e-66,1.224479068258747377e-30,1.425765893195671198e-12,2.154370740918403125e+13,1.365920339158667469e+19,8.914947298142768128e+18
7.032064128256512703e-05,-1.908263836956254705e-76,-5.457375112933783062e-66,1.248144738077053509e-30,1.410466951821017725e-12,2.138256804502321484e+13,1.363013665086535680e+19,8.896068838751132672e+18
7.191382765531062059e-05,-1.884921283834520901e-76,-5.318642108238788362e-66,1.271170576382226212e-30,1.395330480464672129e-12,2.122263250332888281e+13,1.360106582175048909e+19,8.877187594374770688e+18
7.350701402805611415e-05,-1.861841875547011595e-76,-5.183435863412556592e-66,1.293567357754123516e-30,1.380354769148280797e-12,2.106389172054510156e+13,1.357199091438415258e+19,8.858303570840157184e+18
7.510020040080160771e-05,-1.839022812063233024e-76,-5.051666723971375665e-66,1.315345702817197272e-30,1.365538125741979377e-12,2.090633670132205078e+13,1.354291193890059059e+19,8.839416773974017024e+18
7.669338677354710127e-05,-1.816461321874681860e-76,-4.923247314556530354e-66,1.336516080251944290e-30,1.350878875779427646e-12,2.074995851802047266e+13,1.351382890542561280e+19,8.820527209603291136e+18
7.828657314629258127e-05,-1.794154661714943420e-76,-4.798092480996180894e-66,1.357088808781588134e-30,1.336375362274766308e-12,2.059474831017580469e+13,1.348474182408506573e+19,8.801634883564557312e+18
7.987975951903807483e-05,-1.772100116282430064e-76,-4.676119233840119475e-66,1.377074059134256397e-30,1.322025945541442433e-12,2.044069728399425781e+13,1.345565070500074496e+19,8.782739801691756544e+18
8.147294589178356839e-05,-1.750294997965780307e-76,-4.557246693329961356e-66,1.396481855980964925e-30,1.307829003012915434e-12,2.028779671184142188e+13,1.342655555828464026e+19,8.763841969815017472e+18
8.306613226452906195e-05,-1.728736646571833371e-76,-4.441396035768216604e-66,1.415322079849667848e-30,1.293782929065191276e-12,2.013603793174507812e+13,1.339745639404093850e+19,8.744941393769664512e+18
8.465931863727455551e-05,-1.707422429056215686e-76,-4.328490441250745284e-66,1.433604469015685057e-30,1.279886134841196855e-12,1.998541234690090234e+13,1.336835322237202842e+19,8.726038079392949248e+18
8.625250501002003551e-05,-1.686349739256473360e-76,-4.218455042727921756e-66,1.451338621368772835e-30,1.266137048076954526e-12,1.983591142517720312e+13,1.333924605337444352e+19,8.707132032526641152e+18
8.784569138276552907e-05,-1.665515997627750020e-76,-4.111216876360710858e-66,1.468533996257098109e-30,1.252534112929548335e-12,1.968752669862283984e+13,1.331013489713928397e+19,8.688223259011545088e+18
8.943887775551102263e-05,-1.644918650980975040e-76,-4.006704833138786440e-66,1.485199916308429346e-30,1.239075789806860517e-12,1.954024976297796094e+13,1.328101976374272614e+19,8.669311764689077248e+18
9.103206412825651619e-05,-1.624555172223541291e-76,-3.904849611728524330e-66,1.501345569228766362e-30,1.225760555199062324e-12,1.939407227718682031e+13,1.325190066326588621e+19,8.650397555402031104e+18
9.262525050100200974e-05,-1.604423060102450633e-76,-3.805583672519689580e-66,1.516980009578705784e-30,1.212586901511837777e-12,1.924898596292689062e+13,1.322277760578203443e+19,8.631480636992689152e+18
9.421843687374750330e-05,-1.584519838949915181e-76,-3.708841192840311533e-66,1.532112160527807868e-30,1.199553336901323570e-12,1.910498260413596094e+13,1.319365060135470490e+19,8.612561015306254336e+18
9.581162324649298331e-05,-1.564843058431364025e-76,-3.614558023310036662e-66,1.546750815587200458e-30,1.186658385110757254e-12,1.896205404652122266e+13,1.316451966004615168e+19,8.593638696193501184e+18
9.740480961923847687e-05,-1.545390293295857861e-76,-3.522671645303048278e-66,1.560904640320698235e-30,1.173900585308787664e-12,1.882019219711123438e+13,1.313538479190786867e+19,8.574713685504261120e+18
9.899799599198397043e-05,-1.526159143128895887e-76,-3.433121129492313706e-66,1.574582174034698075e-30,1.161278491929479490e-12,1.867938902377625391e+13,1.310624600698986496e+19,8.555785989094089728e+18
1.005911823647294640e-04,-1.507147232107552059e-76,-3.345847095447699679e-66,1.587791831447066490e-30,1.148790674513936051e-12,1.853963655477025000e+13,1.307710331533356237e+19,8.536855612815421440e+18
1.021843687374749575e-04,-1.488352208757960969e-76,-3.260791672261139227e-66,1.600541904335318503e-30,1.136435717553574630e-12,1.840092687827355078e+13,1.304795672697674752e+19,8.517922562521584640e+18
1.037775551102204375e-04,-1.469771745715127555e-76,-3.177898460172778148e-66,1.612840563164285200e-30,1.124212220335005060e-12,1.826325214193101953e+13,1.301880625194570752e+19,8.498986844070690816e+18
1.053707414829659311e-04,-1.451403539484995925e-76,-3.097112493172590003e-66,1.624695858693549672e-30,1.112118796786508560e-12,1.812660455241471094e+13,1.298965190026918502e+19,8.480048463322750976e+18
1.069639278557114247e-04,-1.433245310208829437e-76,-3.018380202552755050e-66,1.636115723564877160e-30,1.100154075326102065e-12,1.799097637497055469e+13,1.296049368196511539e+19,8.461107426138301440e+18
1.085571142284569182e-04,-1.415294801429803862e-76,-2.941649381386534966e-66,1.647107973869869008e-30,1.088316698711159977e-12,1.785635993296523438e+13,1.293133160704495616e+19,8.442163738377803776e+18
1.101503006012024118e-04,-1.397549779861853821e-76,-2.866869149910163257e-66,1.657680310698085687e-30,1.076605323889596180e-12,1.772274760745351172e+13,1.290216568551637811e+19,8.423217405901484032e+18
1.117434869739478918e-04,-1.380008035160710516e-76,-2.793989921784774108e-66,1.667840321665885479e-30,1.065018621852564899e-12,1.759013183674004883e+13,1.287299592738256486e+19,8.404268434575131648e+18
1.133366733466933853e-04,-1.362667379697139200e-76,-2.722963371215951681e-66,1.677595482426159630e-30,1.053555277488691320e-12,1.745850511595559961e+13,1.284382234263532544e+19,8.385316830264374272e+18
1.149298597194388789e-04,-1.345525648332339863e-76,-2.653742400909219839e-66,1.686953158159264516e-30,1.042213989439805319e-12,1.732785999659991016e+13,1.281464494126470758e+19,8.366362598834072576e+18
1.165230460921843725e-04,-1.328580698195488751e-76,-2.586281110840045806e-66,1.695920605045294823e-30,1.030993469958146979e-12,1.719818908612222461e+13,1.278546373325190963e+19,8.347405746150550528e+18
1.181162324649298660e-04,-1.311830408463420858e-76,-2.520534767817824715e-66,1.704504971717993763e-30,1.019892444765059468e-12,1.706948504751000781e+13,1.275627872856886067e+19,8.328446278084791296e+18
1.197094188376753460e-04,-1.295272680142404152e-76,-2.456459775823548159e-66,1.712713300700453066e-30,1.008909652911135534e-12,1.694174059885814648e+13,1.272708993718771712e+19,8.309484200513633280e+18
1.213026052104208396e-04,-1.278905435852012286e-76,-2.394013647101523483e-66,1.720552529822875300e-30,9.980438466377921820e-13,1.681494851294904102e+13,1.269789736907188634e+19,8.290519519310348288e+18
1.228957915831663467e-04,-1.262726619611065421e-76,-2.333154973986001287e-66,1.728029493622580336e-30,9.872937912402957478e-13,1.668910161684489258e+13,1.266870103418137190e+19,8.271552240346568704e+18
1.244889779559118267e-04,-1.246734196625619516e-76,-2.273843401443980296e-66,1.735150924726470015e-30,9.766582649321767723e-13,1.656419279146058594e+13,1.263950094247159808e+19,8.252582369499487232e+18
1.260821643286573338e-04,-1.230926153078976330e-76,-2.216039600315995605e-66,1.741923455216176958e-30,9.661360587110482222e-13,1.644021497117737695e+13,1.261029710388725965e+19,8.233609912648200192e+18
1.276753507014028138e-04,-1.215300495923730690e-76,-2.159705241237218678e-66,1.748353617976088475e-30,9.557259762258270477e-13,1.631716114342276367e+13,1.258108952836678042e+19,8.214634875671403520e+18
1.292685370741483209e-04,-1.199855252675773428e-76,-2.104802969221430987e-66,1.754447848024448727e-30,9.454268336452881950e-13,1.619502434826724609e+13,1.255187822584498790e+19,8.195657264449176576e+18
1.308617234468938009e-04,-1.184588471210310874e-76,-2.051296378891179299e-66,1.760212483827768631e-30,9.352374595280080255e-13,1.607379767801661133e+13,1.252266320625636966e+19,8.176677084864771072e+18
1.324549098196392809e-04,-1.169498219559800434e-76,-1.999149990337544769e-66,1.765653768598697987e-30,9.251566946936274659e-13,1.595347427683799805e+13,1.249344447952268288e+19,8.157694342801741824e+18
1.340480961923847881e-04,-1.154582585713853024e-76,-1.948329225593645309e-66,1.770777851577599453e-30,9.151833920954552888e-13,1.583404734036039258e+13,1.246422205555919872e+19,8.138709044144224256e+18
1.356412825651302681e-04,-1.139839677421051283e-76,-1.898800385706177096e-66,1.775590789297996733e-30,9.053164166943746676e-13,1.571551011525992188e+13,1.243499594427587789e+19,8.119721194777326592e+18
1.372344689378757752e-04,-1.125267621992647959e-76,-1.850530628389808106e-66,1.780098546836093494e-30,8.955546453340601734e-13,1.559785589890329883e+13,1.240576615557481062e+19,8.100730800590102528e+18
1.388276553106212552e-04,-1.110864566108182076e-76,-1.803487946249677774e-66,1.784306999044564819e-30,8.858969666174753276e-13,1.548107803894831641e+13,1.237653269935524864e+19,8.081737867470140416e+18
1.404208416833667623e-04,-1.096628675622930170e-76,-1.757641145557452726e-66,1.788221931770785486e-30,8.763422807846450542e-13,1.536516993296195312e+13,1.234729558551462093e+19,8.062742401309736960e+18
1.420140280561122423e-04,-1.082558135377236179e-76,-1.712959825566958008e-66,1.791849043059721734e-30,8.668894995916942479e-13,1.525012502803752734e+13,1.231805482393922355e+19,8.043744408001837056e+18
1.436072144288577223e-04,-1.068651149007648956e-76,-1.669414358355595453e-66,1.795193944341613338e-30,8.575375461911222659e-13,1.513593682042876953e+13,1.228881042450867405e+19,8.024743893439920128e+18
1.452004008016032294e-04,-1.054905938759889330e-76,-1.626975869178262018e-66,1.798262161604696123e-30,8.482853550133279857e-13,1.502259885517619531e+13,1.225956239709870899e+19,8.005740863518830592e+18
1.467935871743487094e-04,-1.041320745303617437e-76,-1.585616217320656274e-66,1.801059136553085424e-30,8.391318716493487741e-13,1.491010472572871289e+13,1.223031075157412454e+19,7.986735324136749056e+18
1.483867735470942165e-04,-1.027893827548965931e-76,-1.545307977439325541e-66,1.803590227750024035e-30,8.300760527348005446e-13,1.479844807358025781e+13,1.220105549779939942e+19,7.967727281191198720e+18
1.499799599198396965e-04,-1.014623462464857969e-76,-1.506024421376093751e-66,1.805860711746695042e-30,8.211168658350409152e-13,1.468762258789900000e+13,1.217179664563254272e+19,7.948716740583822336e+18
1.515731462925851765e-04,-1.001507944899060549e-76,-1.467739500434757574e-66,1.807875784196709513e-30,8.122532893314883186e-13,1.457762200517664258e+13,1.214253420492606464e+19,7.929703708215190528e+18
1.531663326653306836e-04,-9.885455873999758303e-77,-1.430427828108347649e-66,1.809640560956510459e-30,8.034843123091296800e-13,1.446844010886487891e+13,1.211326818552398234e+19,7.910688189985447936e+18
1.547595190380761637e-04,-9.757347200401461821e-77,-1.394064663245489494e-66,1.811160079171817393e-30,7.948089344451993953e-13,1.436007072901604883e+13,1.208399859726377574e+19,7.891670191799457792e+18
1.563527054108216708e-04,-9.630736902414588544e-77,-1.358625893644669852e-66,1.812439298350296837e-30,7.862261658989745792e-13,1.425250774192458984e+13,1.205472544998012314e+19,7.872649719563222016e+18
1.579458917835671508e-04,-9.505608626020439782e-77,-1.324088020065590348e-66,1.813483101420626214e-30,7.777350272027458546e-13,1.414574506978091406e+13,1.202544875350009651e+19,7.853626779183535104e+18
1.595390781563126308e-04,-9.381946187248209485e-77,-1.290428140646943164e-66,1.814296295778093367e-30,7.693345491538846211e-13,1.403977668033401562e+13,1.199616851764607181e+19,7.834601376568600576e+18
1.611322645290581379e-04,-9.259733570477244830e-77,-1.257623935720321397e-66,1.814883614316942598e-30,7.610237727080421433e-13,1.393459658652739258e+13,1.196688475223040205e+19,7.815573517626992640e+18
1.627254509018036179e-04,-9.138954926755446996e-77,-1.225653653010180497e-66,1.815249716449568815e-30,7.528017488734451176e-13,1.383019884616471680e+13,1.193759746706358886e+19,7.796543208270745600e+18
1.643186372745491250e-04,-9.019594572134025353e-77,-1.194496093210012265e-66,1.815399189112746874e-30,7.446675386062751971e-13,1.372657756156833984e+13,1.190830667194897613e+19,7.777510454413142016e+18
1.659118236472946050e-04,-8.901636986018324331e-77,-1.164130595925223932e-66,1.815336547761077919e-30,7.366202127071471159e-13,1.362372687923954688e+13,1.187901237668222566e+19,7.758475261968643072e+18
1.675050100200400850e-04,-8.785066809534451435e-77,-1.134537025973333446e-66,1.815066237347744861e-30,7.286588517186333098e-13,1.352164098952403906e+13,1.184971459105296384e+19,7.739437636849920000e+18
1.690981963927855921e-04,-8.669868843911856740e-77,-1.105695760032451440e-66,1.814592633292792111e-30,7.207825458238678505e-13,1.342031412628117383e+13,1.182041332485099315e+19,7.720397584974126080e+18
1.706913827655310721e-04,-8.556028048881399046e-77,-1.077587673629173077e-66,1.813920042439048991e-30,7.129903947461811235e-13,1.331974056654871289e+13,1.179110858785405747e+19,7.701355112259040256e+18
1.722845691382765792e-04,-8.443529541088910965e-77,-1.050194128457231885e-66,1.813052703995837345e-30,7.052815076497802972e-13,1.321991463021392383e+13,1.176180038983252787e+19,7.682310224622472192e+18
1.738777555110220592e-04,-8.332358592524189291e-77,-1.023496960018568932e-66,1.811994790470653901e-30,6.976550030414556883e-13,1.312083067969271289e+13,1.173248874055822541e+19,7.663262927986970624e+18
1.754709418837675393e-04,-8.222500628965045557e-77,-9.974784655785356390e-67,1.810750408588913211e-30,6.901100086732919227e-13,1.302248311960777734e+13,1.170317364978999706e+19,7.644213228274287616e+18
1.770641282565130464e-04,-8.113941228436490402e-77,-9.721213924273225441e-67,1.809323600201946675e-30,6.826456614464012570e-13,1.292486639646344531e+13,1.167385512728436941e+19,7.625161131408958464e+18
1.786573146292585264e-04,-8.006666119684843117e-77,-9.474089264397899831e-67,1.807718343183391095e-30,6.752611073156362499e-13,1.282797499833131445e+13,1.164453318279135027e+19,7.606106643317500928e+18
1.802505010020040335e-04,-7.900661180666476426e-77,-9.233246809260987135e-67,1.805938552314060308e-30,6.679555011952927879e-13,1.273180345452445117e+13,1.161520782605542810e+19,7.587049769923914752e+18
1.818436873747495135e-04,-7.795912437051377528e-77,-8.998526857658137830e-67,1.803988080155521659e-30,6.607280068657894300e-13,1.263634633529744336e+13,1.158587906681553920e+19,7.567990517154091008e+18
1.834368737474950206e-04,-7.692406060741045217e-77,-8.769773768181903968e-67,1.801870717912429150e-30,6.535777968813066144e-13,1.254159825153076758e+13,1.155654691480355021e+19,7.548928890937515008e+18
1.850300601202405006e-04,-7.590128368400818215e-77,-8.546835856016885436e-67,1.799590196283824167e-30,6.465040524783854218e-13,1.244755385442197266e+13,1.152721137974632038e+19,7.529864897204830208e+18
1.866232464929859806e-04,-7.489065820006427593e-77,-8.329565292358373341e-67,1.797150186303476656e-30,6.395059634854608555e-13,1.235420783517613086e+13,1.149787247136312730e+19,7.510798541888698368e+18
1.882164328657314877e-04,-7.389205017404566194e-77,-8.117818006387920481e-67,1.794554300169446454e-30,6.325827282333452882e-13,1.226155492470171094e+13,1.146853019936679322e+19,7.491729830921233408e+18
1.898096192384769677e-04,-7.290532702887564024e-77,-7.911453589740814634e-67,1.791806092062968482e-30,6.257335534666237066e-13,1.216958989331073633e+13,1.143918457346744115e+19,7.472658770236573696e+18
1.914028056112224748e-04,-7.193035757781669510e-77,-7.710335203402036747e-67,1.788909058956794567e-30,6.189576542559685271e-13,1.207830755042258008e+13,1.140983560336462234e+19,7.453585365769675776e+18
1.929959919839679548e-04,-7.096701201049249567e-77,-7.514329486969177137e-67,1.785866641413140431e-30,6.122542539113648967e-13,1.198770274425854688e+13,1.138048329875535462e+19,7.434509623459079168e+18
1.945891783567134348e-04,-7.001516187904366939e-77,-7.323306470221831727e-67,1.782682224371331734e-30,6.056225838962270898e-13,1.189777036155523633e+13,1.135112766933067571e+19,7.415431549243713536e+18
1.961823647294589420e-04,-6.907468008441954978e-77,-7.137139486939125957e-67,1.779359137925309628e-30,5.990618837424083267e-13,1.180850532726660547e+13,1.132176872477618586e+19,7.396351149062361088e+18
1.977755511022044220e-04,-6.814544086280201701e-77,-6.955705090908095867e-67,1.775900658091093191e-30,5.925714009660834112e-13,1.171990260427365820e+13,1.129240647476611482e+19,7.377268428854881280e+18
1.993687374749499291e-04,-6.722731977216117846e-77,-6.778882974067125179e-67,1.772310007564322786e-30,5.861503909845036851e-13,1.163195719309826758e+13,1.126304092897617510e+19,7.358183394563210240e+18
2.009619238476954091e-04,-6.632019367894268960e-77,-6.606555886730454424e-67,1.768590356468040211e-30,5.797981170336150093e-13,1.154466413161378516e+13,1.123367209707806925e+19,7.339096052130300928e+18
2.025551102204408891e-04,-6.542394074488293376e-77,-6.438609559840493707e-67,1.764744823090760307e-30,5.735138500865238270e-13,1.145801849476439648e+13,1.120429998873263923e+19,7.320006407501310976e+18
2.041482965931863962e-04,-6.453844041395393244e-77,-6.274932629196719833e-67,1.760776474615025651e-30,5.672968687728070678e-13,1.137201539428725391e+13,1.117492461359728026e+19,7.300914466622813184e+18
2.057414829659318762e-04,-6.366357339943454188e-77,-6.115416561610705475e-67,1.756688327836503180e-30,5.611464592986591285e-13,1.128664997842148633e+13,1.114554598131920077e+19,7.281820235442424832e+18
2.073346693386773833e-04,-6.279922167110661697e-77,-5.959955582938332964e-67,1.752483349873762881e-30,5.550619153678595721e-13,1.120191743163652930e+13,1.111616410154400154e+19,7.262723719907811328e+18
2.089278557114228633e-04,-6.194526844257768381e-77,-5.808446607941633537e-67,1.748164458868865017e-30,5.490425381035656845e-13,1.111781297436007812e+13,1.108677898390729933e+19,7.243624925969122304e+18
2.105210420841683433e-04,-6.110159815872495908e-77,-5.660789171933492143e-67,1.743734524678833310e-30,5.430876359709023243e-13,1.103433186269616016e+13,1.105739063804279603e+19,7.224523859579040768e+18
2.121142284569138504e-04,-6.026809648326307083e-77,-5.516885364160112341e-67,1.739196369558153847e-30,5.371965247003660273e-13,1.095146938816154492e+13,1.102799907357396992e+19,7.205420526689894400e+18
2.137074148296593304e-04,-5.944465028643253529e-77,-5.376639762876973943e-67,1.734552768832422000e-30,5.313685272120139848e-13,1.086922087740890234e+13,1.099860430012360090e+19,7.186314933256198144e+18
2.153006012024048376e-04,-5.863114763280750166e-77,-5.239959372075168453e-67,1.729806451563178316e-30,5.256029735404323399e-13,1.078758169196986523e+13,1.096920632730512589e+19,7.167207085231690752e+18
2.168937875751503176e-04,-5.782747776922357797e-77,-5.106753559816326324e-67,1.724960101204147452e-30,5.198992007604939000e-13,1.070654722798071680e+13,1.093980516472717312e+19,7.148096988571284480e+18
2.184869739478957976e-04,-5.703353111282194864e-77,-4.976933998135066916e-67,1.720016356248872083e-30,5.142565529138711367e-13,1.062611291591999219e+13,1.091040082199714406e+19,7.128984649232787456e+18
2.200801603206413047e-04,-5.624919923921124908e-77,-4.850414604469221808e-67,1.714977810869947771e-30,5.086743809363158827e-13,1.054627422034745312e+13,1.088099330871100006e+19,7.109870073175947264e+18
2.216733466933867847e-04,-5.547437487074467344e-77,-4.727111484579022330e-67,1.709847015549888242e-30,5.031520425856926999e-13,1.046702663964593555e+13,1.085158263445911552e+19,7.090753266361649152e+18
2.232665330661322918e-04,-5.470895186491064361e-77,-4.606942876917246042e-67,1.704626477703758021e-30,4.976889023707495612e-13,1.038836570576885938e+13,1.082216880882597888e+19,7.071634234752564224e+18
2.248597194388777718e-04,-5.395282520283803644e-77,-4.489829098413657045e-67,1.699318662293685600e-30,4.922843314806356402e-13,1.031028698397344336e+13,1.079275184139598643e+19,7.052512984309219328e+18
2.264529058116232518e-04,-5.320589097791293182e-77,-4.375692491637581048e-67,1.693925992435306883e-30,4.869377077151397541e-13,1.023278607257516992e+13,1.076333174174350950e+19,7.033389520997368832e+18
2.280460921843687589e-04,-5.246804638450647497e-77,-4.264457373303714589e-67,1.688450849996302841e-30,4.816484154156541041e-13,1.015585860269622070e+13,1.073390851943768064e+19,7.014263850780937216e+18
2.296392785571142389e-04,-5.173918970681350017e-77,-4.156049984086985328e-67,1.682895576187085710e-30,4.764158453968557399e-13,1.007950023801157031e+13,1.070448218404335411e+19,6.995135979624909824e+18
2.312324649298597460e-04,-5.101922030779939238e-77,-4.050398439713140186e-67,1.677262472143724430e-30,4.712393948790877762e-13,1.000370667450178906e+13,1.067505274511896166e+19,6.976005913498204160e+18
2.328256513026052260e-04,-5.030803861825597665e-77,-3.947432683292727749e-67,1.671553799503261750e-30,4.661184674214479330e-13,9.928473640212291016e+12,1.064562021221707571e+19,6.956873658370874368e+18
2.344188376753507060e-04,-4.960554612596342102e-77,-3.847084438866718541e-67,1.665771780971429276e-30,4.610524728555646091e-13,9.853796895001003906e+12,1.061618459488309453e+19,6.937739220210499584e+18
2.360120240480962132e-04,-4.891164536495907328e-77,-3.749287166133167737e-67,1.659918600882945805e-30,4.560408272200589744e-13,9.779672230300419922e+12,1.058674590265963110e+19,6.918602604988832768e+18
2.376052104208416932e-04,-4.822623990491080771e-77,-3.653976016324694506e-67,1.653996405754421703e-30,4.510829526956922228e-13,9.706095468874894531e+12,1.055730414507760026e+19,6.899463818677797888e+18
2.391983967935872003e-04,-4.754923434059429884e-77,-3.561087789207612350e-67,1.648007304829984590e-30,4.461782775411708232e-13,9.633062464585789062e+12,1.052785933166936269e+19,6.880322867252961280e+18
2.407915831663326803e-04,-4.688053428147403050e-77,-3.470560891174260320e-67,1.641953370619751749e-30,4.413262360296307210e-13,9.560569102151921875e+12,1.049841147195500339e+19,6.861179756688377856e+18
2.423847695390781874e-04,-4.622004634138532488e-77,-3.382335294400587106e-67,1.635836639431145047e-30,4.365262683857680776e-13,9.488611296915058594e+12,1.046896057545522995e+19,6.842034492961895424e+18
2.439779559118236674e-04,-4.556767812831842694e-77,-3.296352497042093519e-67,1.629659111893264878e-30,4.317778207236303303e-13,9.417184994609408203e+12,1.043950665168313958e+19,6.822887082049960960e+18
2.455711422845691474e-04,-4.492333823430224345e-77,-3.212555484441541341e-67,1.623422753474275134e-30,4.270803449850404618e-13,9.346286171118710938e+12,1.041004971014653747e+19,6.803737529931168768e+18
2.471643286573146545e-04,-4.428693622538702332e-77,-3.130888691322894671e-67,1.617129494992005532e-30,4.224332988786705335e-13,9.275910832252126953e+12,1.038058976034571674e+19,6.784585842586379264e+18
2.487575150300601074e-04,-4.365838263172624760e-77,-3.051297964946295946e-67,1.610781233117762906e-30,4.178361458197391888e-13,9.206055013525107422e+12,1.035112681177309798e+19,6.765432025995593728e+18
2.503507014028056145e-04,-4.303758893775444620e-77,-2.973730529199681986e-67,1.604379830873488780e-30,4.132883548703306527e-13,9.136714779926771484e+12,1.032166087392112230e+19,6.746276086141523968e+18
2.519438877755511216e-04,-4.242446757246265965e-77,-2.898134949603261805e-67,1.597927118122337494e-30,4.087894006803437097e-13,9.067886225690542969e+12,1.029219195627585331e+19,6.727118029008307200e+18
2.535370741482966287e-04,-4.181893189976854655e-77,-2.824461099203594835e-67,1.591424892052730937e-30,4.043387634290382965e-13,8.999565474074433594e+12,1.026272006831562957e+19,6.707957860578194432e+18
2.551302605210420816e-04,-4.122089620898154335e-77,-2.752660125334703979e-67,1.584874917656008998e-30,3.999359287671982409e-13,8.931748677138279297e+12,1.023324521950986445e+19,6.688795586837838848e+18
2.567234468937875888e-04,-4.063027570536119730e-77,-2.682684417224128701e-67,1.578278928197720214e-30,3.955803877598846471e-13,8.864432015526910156e+12,1.020376741932613222e+19,6.669631213773245440e+18
2.583166332665330959e-04,-4.004698650076891007e-77,-2.614487574422537255e-67,1.571638625682664220e-30,3.912716368297914429e-13,8.797611698250185547e+12,1.017428667722490061e+19,6.650464747373046784e+18
2.599098196392785488e-04,-3.947094560441090628e-77,-2.548024376035816620e-67,1.564955681313730983e-30,3.870091777011784470e-13,8.731283962464084961e+12,1.014480300266831462e+19,6.631296193626600448e+18
2.615030060120240559e-04,-3.890207091367265686e-77,-2.483250750739355637e-67,1.558231735944639145e-30,3.827925173443904408e-13,8.665445073260154297e+12,1.011531640510817485e+19,6.612125558526002176e+18
2.630961923847695630e-04,-3.834028120504321546e-77,-2.420123747554637775e-67,1.551468400526638268e-30,3.786211679209526012e-13,8.600091323449322266e+12,1.008582689398623642e+19,6.592952848062992384e+18
2.646893787575150701e-04,-3.778549612512912292e-77,-2.358601507368651000e-67,1.544667256549258016e-30,3.744946467292282581e-13,8.535219033353046875e+12,1.005633447874418688e+19,6.573778068229775360e+18
2.662825651302605230e-04,-3.723763618175629950e-77,-2.298643235177379943e-67,1.537829856475166798e-30,3.704124761506460457e-13,8.470824550592942383e+12,1.002683916881641677e+19,6.554601225021144064e+18
2.678757515030060301e-04,-3.669662273515983287e-77,-2.240209173034842576e-67,1.530957724169212401e-30,3.663741835964804429e-13,8.406904249877059570e+12,9.997340973631686656e+18,6.535422324431171584e+18
2.694689378757515372e-04,-3.616237798926059577e-77,-2.183260573689859023e-67,1.524052355321751104e-30,3.623793014551864093e-13,8.343454532799421875e+12,9.967839902614345728e+18,6.516241372455803904e+18
2.710621242484969901e-04,-3.563482498302764234e-77,-2.127759674892943756e-67,1.517115217866278757e-30,3.584273670402768086e-13,8.280471827633022461e+12,9.938335965182382080e+18,6.497058375092815872e+18
2.726553106212424972e-04,-3.511388758192543977e-77,-2.073669674356378540e-67,1.510147752391487330e-30,3.545179225387421634e-13,8.217952589117882812e+12,9.908829170747174912e+18,6.477873338342124544e+18
